Index,Déplacement [ mm ],Force [ N ]
5945,30.5315683267191,185608.799999897
5946,30.5376933267191,185608.799999897
5947,30.5413183267191,185593.199999897
5948,30.5485683267191,185585.599999897
5949,30.5521933267191,185577.599999897
5950,30.5558183267191,185569.599999897
5951,30.5619433267191,185553.999999897
5952,30.5666933267191,185546.399999897
5953,30.5704433267191,185522.799999897
5954,30.5751933267191,185515.199999897
5955,30.5800683267191,185483.599999897
5956,30.5849433267191,185452.399999897
5957,30.5909433267191,185428.799999897
5958,30.5958183267191,185421.199999897
5959,30.5994433267191,185389.999999897
5960,30.6043183267191,185374.399999897
5961,30.6091933267191,185358.399999897
5962,30.6151933267191,185327.199999897
5963,30.6200683267191,185295.999999897
5964,30.6249433267191,185287.999999897
5965,30.6298183267191,185256.799999897
5966,30.6346933267191,185217.599999897
5967,30.6406933267191,185186.399999897
5968,30.6443183267191,185178.799999897
5969,30.6491933267191,185147.599999897
5970,30.6540683267191,185139.599999897
5971,30.6589433267191,185123.999999897
5972,30.6649433267191,185108.399999897
5973,30.6685683267191,185084.799999897
5974,30.6746933267191,185053.599999897
5975,30.6783183267191,185037.999999897
5976,30.6855683267191,185037.999999897
5977,30.6904433267191,185006.799999897
5978,30.6940683267191,184975.199999897
5979,30.7000683267191,184943.999999897
5980,30.7013183267191,184920.399999898
5981,30.7074433267191,184897.199999898
5982,30.7121933267191,184873.599999898
5983,30.7183183267191,184849.999999898
5984,30.7243183267191,184811.199999898
5985,30.7268183267191,184795.599999898
5986,30.7328183267191,184748.399999898
5987,30.7376933267191,184717.199999898
5988,30.7400683267191,184709.599999898
5989,30.7461933267191,184685.999999898
5990,30.7498183267191,184677.999999898
5991,30.7546933267191,184646.799999898
5992,30.7583183267191,184623.199999898
5993,30.7643183267191,184607.599999898
5994,30.7691933267191,184599.999999898
5995,30.7740683267191,184584.399999898
5996,30.7776933267191,184576.399999898
5997,30.7825683267191,184537.199999898
5998,30.7874433267191,184521.599999898
5999,30.7921933267191,184498.399999898
6000,30.7970683267191,184474.799999898
6001,30.8006933267191,184466.799999898
6002,30.8043183267191,184451.199999898
6003,30.8116933267191,184411.999999898
6004,30.8153183267191,184380.799999898
6005,30.8201933267191,184373.199999898
6006,30.8261933267191,184365.199999898
6007,30.8310683267191,184365.199999898
6008,30.8359433267191,184349.599999898
6009,30.8406933267191,184318.399999898
6010,30.8468183267191,184287.199999898
6011,30.8504433267191,184263.599999898
6012,30.8540683267191,184263.599999898
6013,30.8589433267191,184185.199999898
6014,30.8638183267191,184169.599999898
6015,30.8685683267191,184153.999999898
6016,30.8723183267191,184146.399999898
6017,30.8770683267191,184122.799999898
6018,30.8844433267191,184122.799999898
6019,30.8880683267191,184107.199999898
6020,30.8928183267191,184028.799999898
6021,30.8976933267191,184013.199999898
6022,30.9013183267191,183997.599999898
6023,30.9061933267191,183950.799999898
6024,30.9110683267191,183958.399999898
6025,30.9159433267191,183911.599999898
6026,30.9219433267191,183895.999999898
6027,30.9268183267191,183872.399999898
6028,30.9304433267191,183849.199999898
6029,30.9353183267191,183833.599999898
6030,30.9401933267191,183825.599999898
6031,30.9461933267191,183809.999999898
6032,30.9498183267191,183786.399999898
6033,30.9559433267191,183763.199999898
6034,30.9619433267191,183723.999999898
6035,30.9668183267191,183715.999999898
6036,30.9704433267191,183676.799999898
6037,30.9765683267191,183653.599999898
6038,30.9813183267191,183629.999999898
6039,30.9861933267191,183606.399999898
6040,30.9923183267191,183575.199999898
6041,30.9946933267191,183559.599999898
6042,31.0008183267191,183543.999999898
6043,31.0055683267191,183528.399999898
6044,31.0104433267191,183489.199999898
6045,31.0129433267191,183473.599999898
6046,31.0201933267191,183449.999999898
6047,31.0238183267191,183434.399999898
6048,31.0286933267191,183418.799999898
6049,31.0335683267191,183403.199999898
6050,31.0359433267191,183395.599999898
6051,31.0431933267191,183356.399999898
6052,31.0456933267191,183340.799999898
6053,31.0516933267191,183325.199999898
6054,31.0578183267191,183285.999999898
6055,31.0601933267191,183277.999999898
6056,31.0650683267191,183246.799999898
6057,31.0699433267191,183207.599999898
6058,31.0771933267191,183184.399999898
6059,31.0808183267191,183152.799999898
6060,31.0868183267191,183113.999999898
6061,31.0893183267191,183082.399999898
6062,31.0953183267191,183059.199999898
6063,31.1001933267191,183027.999999899
6064,31.1050683267191,183004.399999899
6065,31.1074433267191,182980.799999899
6066,31.1110683267191,182980.799999899
6067,31.1159433267191,182949.599999899
6068,31.1220683267191,182933.999999899
6069,31.1280683267191,182910.399999899
6070,31.1329433267191,182894.799999899
6071,31.1378183267191,182879.199999899
6072,31.1450683267191,182871.199999899
6073,31.1474433267191,182847.999999899
6074,31.1546933267191,182816.799999899
6075,31.1595683267191,182808.799999899
6076,31.1620683267191,182777.599999899
6077,31.1680683267191,182746.399999899
6078,31.1716933267191,182738.399999899
6079,31.1778183267191,182699.199999899
6080,31.1814433267191,182675.999999899
6081,31.1863183267191,182652.399999899
6082,31.1923183267191,182621.199999899
6083,31.1959433267191,182605.599999899
6084,31.2008183267191,182573.999999899
6085,31.2044433267191,182558.399999899
6086,31.2116933267191,182519.599999899
6087,31.2178183267191,182503.599999899
6088,31.2214433267191,182472.399999899
6089,31.2274433267191,182441.199999899
6090,31.2311933267191,182409.999999899
6091,31.2348183267191,182370.799999899
6092,31.2408183267191,182363.199999899
6093,31.2456933267191,182323.999999899
6094,31.2493183267191,182308.399999899
6095,31.2541933267191,182292.799999899
6096,31.2590683267191,182253.599999899
6097,31.2650683267191,182237.999999899
6098,31.2674433267191,182222.399999899
6099,31.2735683267191,182175.199999899
6100,31.2771933267191,182175.199999899
6101,31.2820683267191,182135.999999899
6102,31.2869433267191,182112.799999899
6103,31.2916933267191,182089.199999899
6104,31.2978183267191,182073.599999899
6105,31.3001933267191,182057.999999899
6106,31.3050683267191,182018.799999899
6107,31.3099433267191,182003.199999899
6108,31.3159433267191,181979.599999899
6109,31.3220683267191,181963.999999899
6110,31.3233183267191,181948.399999899
6111,31.3280683267191,181909.199999899
6112,31.3341933267191,181885.999999899
6113,31.3390683267191,181870.399999899
6114,31.3439433267191,181862.399999899
6115,31.3486933267191,181831.199999899
6116,31.3523183267191,181823.199999899
6117,31.3584433267191,181784.399999899
6118,31.3596933267191,181768.399999899
6119,31.3656933267191,181745.199999899
6120,31.3705683267191,181713.999999899
6121,31.3741933267191,181697.999999899
6122,31.3801933267191,181690.399999899
6123,31.3850683267191,181666.799999899
6124,31.3899433267191,181643.599999899
6125,31.3971933267191,181619.999999899
6126,31.4008183267191,181596.399999899
6127,31.4044433267191,181565.199999899
6128,31.4093183267191,181525.999999899
6129,31.4141933267191,181494.799999899
6130,31.4190683267191,181479.199999899
6131,31.4250683267191,181432.399999899
6132,31.4311933267191,181408.799999899
6133,31.4335683267191,181377.599999899
6134,31.4371933267191,181353.999999899
6135,31.4445683267191,181322.799999899
6136,31.4481933267191,181314.799999899
6137,31.4518183267191,181283.5999999
6138,31.4590683267191,181252.3999999
6139,31.4639433267191,181228.7999999
6140,31.4663183267191,181197.5999999
6141,31.4724433267191,181181.9999999
6142,31.4784433267191,181166.3999999
6143,31.4820683267191,181135.1999999
6144,31.4869433267191,181087.9999999
6145,31.4893183267191,181064.7999999
6146,31.4954433267191,181049.1999999
6147,31.5014433267191,181041.1999999
6148,31.5063183267191,181025.5999999
6149,31.5099433267191,181001.9999999
6150,31.5160683267191,180970.7999999
6151,31.5209433267191,180955.1999999
6152,31.5256933267191,180923.9999999
6153,31.5318183267191,180900.3999999
6154,31.5354433267191,180876.7999999
6155,31.5426933267191,180853.5999999
6156,31.5451933267191,180821.9999999
6157,31.5511933267191,180775.1999999
6158,31.5560683267191,180743.9999999
6159,31.5620683267191,180712.7999999
6160,31.5669433267191,180681.5999999
6161,31.5705683267191,180657.9999999
6162,31.5754433267191,180626.7999999
6163,31.5815683267191,180595.1999999
6164,31.5839433267191,180579.5999999
6165,31.5899433267191,180556.3999999
6166,31.5948183267191,180524.7999999
6167,31.5960683267191,180509.1999999
6168,31.6045683267191,180485.9999999
6169,31.6081933267191,180462.3999999
6170,31.6154433267191,180423.1999999
6171,31.6179433267191,180407.5999999
6172,31.6239433267191,180383.9999999
6173,31.6299433267191,180368.3999999
6174,31.6336933267191,180345.1999999
6175,31.6373183267191,180321.5999999
6176,31.6458183267191,180297.9999999
6177,31.6494433267191,180259.1999999
6178,31.6541933267191,180219.9999999
6179,31.6615683267191,180180.7999999
6180,31.6651933267191,180141.5999999
6181,31.6688183267191,180125.9999999
6182,31.6748183267191,180086.7999999
6183,31.6796933267191,180055.5999999
6184,31.6845683267191,180032.3999999
6185,31.6881933267191,180008.7999999
6186,31.6918183267191,179985.1999999
6187,31.6966933267191,179969.5999999
6188,31.7003183267191,179953.9999999
6189,31.7064433267191,179946.3999999
6190,31.7136933267191,179907.1999999
6191,31.7196933267191,179891.5999999
6192,31.7245683267191,179852.3999999
6193,31.7269433267191,179828.7999999
6194,31.7318183267191,179797.5999999
6195,31.7354433267191,179766.3999999
6196,31.7403183267191,179742.7999999
6197,31.7451933267191,179719.1999999
6198,31.7500683267191,179687.9999999
6199,31.7549433267191,179672.3999999
6200,31.7596933267191,179641.1999999
6201,31.7633183267191,179609.9999999
6202,31.7694433267191,179586.3999999
6203,31.7754433267191,179555.1999999
6204,31.7803183267191,179508.3999999
6205,31.7828183267191,179500.399999901
6206,31.7900683267191,179492.3999999
6207,31.7936933267191,179469.199999901
6208,31.7985683267191,179453.599999901
6209,31.8045683267191,179414.399999901
6210,31.8081933267191,179398.799999901
6211,31.8130683267191,179383.199999901
6212,31.8166933267191,179367.599999901
6213,31.8228183267191,179328.399999901
6214,31.8288183267191,179297.199999901
6215,31.8336933267191,179257.999999901
6216,31.8396933267191,179218.799999901
6217,31.8434433267191,179187.599999901
6218,31.8494433267191,179148.399999901
6219,31.8530683267191,179109.199999901
6220,31.8566933267191,179070.399999901
6221,31.8628183267191,179046.799999901
6222,31.8676933267191,179015.599999901
6223,31.8724433267191,178991.999999901
6224,31.8773183267191,178968.399999901
6225,31.8821933267191,178937.199999901
6226,31.8870683267191,178921.599999901
6227,31.8906933267191,178890.399999901
6228,31.8966933267191,178882.399999901
6229,31.9015683267191,178859.199999901
6230,31.9064433267191,178843.199999901
6231,31.9100683267191,178804.399999901
6232,31.9160683267191,178780.799999901
6233,31.9198183267191,178765.199999901
6234,31.9234433267191,178749.599999901
6235,31.9319433267191,178725.999999901
6236,31.9355683267191,178710.399999901
6237,31.9403183267191,178679.199999901
6238,31.9440683267191,178655.599999901
6239,31.9500683267191,178632.399999901
6240,31.9585683267191,178585.199999901
6241,31.9609433267191,178553.999999901
6242,31.9658183267191,178522.799999901
6243,31.9706933267191,178475.599999901
6244,31.9743183267191,178452.399999901
6245,31.9779433267191,178413.199999901
6246,31.9851933267191,178381.999999901
6247,31.9900683267191,178366.399999901
6248,31.9961933267191,178319.199999901
6249,31.9985683267191,178303.599999901
6250,32.0046933267191,178287.999999901
6251,32.0094433267191,178248.799999901
6252,32.0155683267191,178209.999999901
6253,32.0191933267191,178194.399999901
6254,32.0251933267191,178162.799999901
6255,32.0264433267191,178155.199999901
6256,32.0325683267191,178123.999999901
6257,32.0385683267191,178092.399999901
6258,32.0421933267191,178076.799999901
6259,32.0458183267191,178029.999999901
6260,32.0530683267191,177998.799999901
6261,32.0568183267191,177983.199999901
6262,32.0604433267191,177959.599999901
6263,32.0664433267191,177935.999999901
6264,32.0725683267191,177912.799999901
6265,32.0749433267191,177889.199999901
6266,32.0798183267191,177849.999999901
6267,32.0858183267191,177826.799999901
6268,32.0906933267191,177795.199999901
6269,32.0968183267191,177771.999999901
6270,32.0991933267191,177740.399999901
6271,32.1064433267191,177717.199999901
6272,32.1136933267191,177662.399999902
6273,32.1185683267191,177615.599999902
6274,32.1210683267191,177583.999999902
6275,32.1270683267191,177537.199999902
6276,32.1306933267191,177497.999999902
6277,32.1355683267191,177466.799999902
6278,32.1404433267191,177451.199999902
6279,32.1476933267191,177411.999999902
6280,32.1525683267191,177388.799999902
6281,32.1574433267191,177365.199999902
6282,32.1610683267191,177333.999999902
6283,32.1658183267191,177318.399999902
6284,32.1706933267191,177294.799999902
6285,32.1755683267191,177263.599999902
6286,32.1804433267191,177239.999999902
6287,32.1840683267191,177216.399999902
6288,32.1900683267191,177200.799999902
6289,32.1925683267191,177177.599999902
6290,32.1985683267191,177145.999999902
6291,32.2021933267191,177130.399999902
6292,32.2095683267191,177107.199999902
6293,32.2143183267191,177083.599999902
6294,32.2180683267191,177067.999999902
6295,32.2240683267191,177021.199999902
6296,32.2301933267191,176989.599999902
6297,32.2349433267191,176966.399999902
6298,32.2398183267191,176934.799999902
6299,32.2434433267191,176903.599999902
6300,32.2495683267191,176856.799999902
6301,32.2531933267191,176825.599999902
6302,32.2604433267191,176809.999999902
6303,32.2640683267191,176778.399999902
6304,32.2689433267191,176747.199999902
6305,32.2738183267191,176715.999999902
6306,32.2774433267191,176684.799999902
6307,32.2834433267191,176637.599999902
6308,32.2883183267191,176621.999999902
6309,32.2931933267191,176583.199999902
6310,32.2980683267191,176559.599999902
6311,32.3053183267191,176504.799999902
6312,32.3089433267191,176481.199999902
6313,32.3125683267191,176457.999999902
6314,32.3186933267191,176395.199999902
6315,32.3234433267191,176371.999999902
6316,32.3270683267191,176324.799999902
6317,32.3331933267191,176301.599999902
6318,32.3380683267191,176285.999999902
6319,32.3416933267191,176254.399999902
6320,32.3465683267191,176231.199999902
6321,32.3525683267191,176207.599999902
6322,32.3561933267191,176168.399999902
6323,32.3623183267191,176160.799999902
6324,32.3671933267191,176137.199999902
6325,32.3719433267191,176105.999999902
6326,32.3768183267191,176082.399999902
6327,32.3816933267191,176051.199999902
6328,32.3876933267191,176019.999999902
6329,32.3914433267191,175988.399999902
6330,32.3986933267191,175949.599999902
6331,32.4010683267191,175925.999999902
6332,32.4071933267191,175910.399999902
6333,32.4108183267191,175879.199999903
6334,32.4156933267191,175847.999999903
6335,32.4216933267191,175808.799999903
6336,32.4253183267191,175777.599999903
6337,32.4301933267191,175753.999999903
6338,32.4350683267191,175722.799999903
6339,32.4398183267191,175707.199999903
6340,32.4435683267191,175691.199999903
6341,32.4508183267191,175652.399999903
6342,32.4556933267191,175628.799999903
6343,32.4616933267191,175589.599999903
6344,32.4653183267191,175558.399999903
6345,32.4689433267191,175527.199999903
6346,32.4750683267191,175487.999999903
6347,32.4786933267191,175464.399999903
6348,32.4835683267191,175441.199999903
6349,32.4883183267191,175393.999999903
6350,32.4944433267191,175370.799999903
6351,32.4993183267191,175347.199999903
6352,32.5053183267191,175292.399999903
6353,32.5089433267191,175276.799999903
6354,32.5125683267191,175229.999999903
6355,32.5174433267191,175182.799999903
6356,32.5235683267191,175151.599999903
6357,32.5284433267191,175112.799999903
6358,32.5331933267191,175073.599999903
6359,32.5368183267191,175049.999999903
6360,32.5429433267191,175010.799999903
6361,32.5465683267191,174987.599999903
6362,32.5514433267191,174948.399999903
6363,32.5574433267191,174932.799999903
6364,32.5623183267191,174893.599999903
6365,32.5671933267191,174877.999999903
6366,32.5720683267191,174854.399999903
6367,32.5780683267191,174846.799999903
6368,32.5816933267191,174831.199999903
6369,32.5865683267191,174791.999999903
6370,32.5914433267191,174768.399999903
6371,32.5974433267191,174729.199999903
6372,32.6010683267191,174705.999999903
6373,32.6071933267191,174666.799999903
6374,32.6108183267191,174635.599999903
6375,32.6156933267191,174619.999999903
6376,32.6229433267191,174572.799999903
6377,32.6278183267191,174557.199999903
6378,32.6326933267191,174502.399999903
6379,32.6386933267191,174471.199999903
6380,32.6448183267191,174431.999999903
6381,32.6495683267191,174393.199999903
6382,32.6544433267191,174330.399999903
6383,32.6580683267191,174283.599999903
6384,32.6616933267191,174259.999999903
6385,32.6678183267191,174228.799999903
6386,32.6701933267191,174181.999999903
6387,32.6775683267191,174142.799999903
6388,32.6823183267191,174127.199999903
6389,32.6871933267191,174095.999999903
6390,32.6908183267191,174064.399999904
6391,32.6956933267191,174048.799999904
6392,32.7005683267191,174033.199999904
6393,32.7041933267191,174001.999999904
6394,32.7101933267191,173993.999999904
6395,32.7163183267191,173955.199999904
6396,32.7186933267191,173923.599999904
6397,32.7248183267191,173900.399999904
6398,32.7308183267191,173861.199999904
6399,32.7380683267191,173821.999999904
6400,32.7393183267191,173798.799999904
6401,32.7454433267191,173767.199999904
6402,32.7490683267191,173735.999999904
6403,32.7539433267191,173712.399999904
6404,32.7575683267191,173673.599999904
6405,32.7611933267191,173665.599999904
6406,32.7671933267191,173634.399999904
6407,32.7733183267191,173603.199999904
6408,32.7756933267191,173563.999999904
6409,32.7793183267191,173548.399999904
6410,32.7865683267191,173501.599999904
6411,32.7903183267191,173469.999999904
6412,32.7975683267191,173431.199999904
6413,32.8011933267191,173407.599999904
6414,32.8071933267191,173368.399999904
6415,32.8108183267191,173329.199999904
6416,32.8169433267191,173282.399999904
6417,32.8205683267191,173258.799999904
6418,32.8265683267191,173227.599999904
6419,32.8303183267191,173203.999999904
6420,32.8375683267191,173165.199999904
6421,32.8399433267191,173117.999999904
6422,32.8460683267191,173110.399999904
6423,32.8484433267191,173079.199999904
6424,32.8556933267191,173047.599999904
6425,32.8605683267191,173016.399999904
6426,32.8641933267191,172985.199999904
6427,32.8678183267191,172953.999999904
6428,32.8739433267191,172922.799999904
6429,32.8788183267191,172891.199999904
6430,32.8824433267191,172859.999999904
6431,32.8909433267191,172828.799999904
6432,32.8945683267191,172781.999999904
6433,32.9005683267191,172734.799999904
6434,32.9041933267191,172711.599999904
6435,32.9103183267191,172695.999999904
6436,32.9151933267191,172664.399999904
6437,32.9188183267191,172625.599999904
6438,32.9248183267191,172586.399999904
6439,32.9284433267191,172555.199999904
6440,32.9333183267191,172515.999999904
6441,32.9369433267191,172500.399999904
6442,32.9430683267191,172445.599999904
6443,32.9478183267191,172429.999999904
6444,32.9539433267191,172382.799999904
6445,32.9575683267191,172359.599999904
6446,32.9624433267191,172327.999999904
6447,32.9673183267191,172281.199999904
6448,32.9733183267191,172249.999999905
6449,32.9794433267191,172218.799999905
6450,32.9830683267191,172171.599999905
6451,32.9878183267191,172148.399999905
6452,32.9915683267191,172109.199999905
6453,32.9963183267191,172069.999999905
6454,33.0024433267191,172030.799999905
6455,33.0060683267191,171999.599999905
6456,33.0120683267191,171968.399999905
6457,33.0169433267191,171929.199999905
6458,33.0241933267191,171890.399999905
6459,33.0266933267191,171874.399999905
6460,33.0315683267191,171843.199999905
6461,33.0375683267191,171803.999999905
6462,33.0411933267191,171788.399999905
6463,33.0473183267191,171757.199999905
6464,33.0496933267191,171725.999999905
6465,33.0581933267191,171702.399999905
6466,33.0630683267191,171655.599999905
6467,33.0690683267191,171608.799999905
6468,33.0726933267191,171577.199999905
6469,33.0775683267191,171553.999999905
6470,33.0811933267191,171522.399999905
6471,33.0909433267191,171483.599999905
6472,33.0921933267191,171459.999999905
6473,33.0994433267191,171413.199999905
6474,33.1018183267191,171365.999999905
6475,33.1066933267191,171327.199999905
6476,33.1115683267191,171311.599999905
6477,33.1164433267191,171279.999999905
6478,33.1224433267191,171225.199999905
6479,33.1260683267191,171186.399999905
6480,33.1321933267191,171139.199999905
6481,33.1358183267191,171100.399999905
6482,33.1418183267191,171061.199999905
6483,33.1466933267191,171021.999999905
6484,33.1515683267191,171006.399999905
6485,33.1551933267191,170959.599999905
6486,33.1600683267191,170935.999999905
6487,33.1660683267191,170927.999999905
6488,33.1696933267191,170873.599999905
6489,33.1745683267191,170857.599999905
6490,33.1794433267191,170834.399999905
6491,33.1854433267191,170810.799999905
6492,33.1903183267191,170795.199999905
6493,33.1915683267191,170755.999999905
6494,33.1988183267191,170716.799999905
6495,33.2036933267191,170662.399999905
6496,33.2096933267191,170630.799999905
6497,33.2145683267191,170576.399999905
6498,33.2206933267191,170537.199999905
6499,33.2254433267191,170482.399999905
6500,33.2279433267191,170451.199999906
6501,33.2351933267191,170403.999999906
6502,33.2375683267191,170372.799999906
6503,33.2413183267191,170341.599999906
6504,33.2485683267191,170325.999999906
6505,33.2509433267191,170286.799999906
6506,33.2581933267191,170271.199999906
6507,33.2618183267191,170231.999999906
6508,33.2679433267191,170208.799999906
6509,33.2715683267191,170169.599999906
6510,33.2764433267191,170130.399999906
6511,33.2800683267191,170106.799999906
6512,33.2849433267191,170075.599999906
6513,33.2909433267191,170044.399999906
6514,33.2970683267191,169997.599999906
6515,33.3006933267191,169965.999999906
6516,33.3055683267191,169950.399999906
6517,33.3115683267191,169903.599999906
6518,33.3128183267191,169879.999999906
6519,33.3224433267191,169825.199999906
6520,33.3236933267191,169809.599999906
6521,33.3298183267191,169762.799999906
6522,33.3334433267191,169715.999999906
6523,33.3381933267191,169684.399999906
6524,33.3443183267191,169637.599999906
6525,33.3503183267191,169613.999999906
6526,33.3540683267191,169567.199999906
6527,33.3576933267191,169535.999999906
6528,33.3636933267191,169489.199999906
6529,33.3673183267191,169481.199999906
6530,33.3734433267191,169434.399999906
6531,33.3770683267191,169403.199999906
6532,33.3843183267191,169348.399999906
6533,33.3866933267191,169316.799999906
6534,33.3928183267191,169293.599999906
6535,33.3964433267191,169262.399999906
6536,33.4013183267191,169238.799999906
6537,33.4073183267191,169199.599999906
6538,33.4109433267191,169168.399999906
6539,33.4170683267191,169144.799999906
6540,33.4230683267191,169105.599999906
6541,33.4268183267191,169066.799999906
6542,33.4315683267191,169019.599999906
6543,33.4351933267191,169003.999999906
6544,33.4425683267191,168972.799999906
6545,33.4461933267191,168941.599999906
6546,33.4521933267191,168894.799999906
6547,33.4546933267191,168871.199999906
6548,33.4606933267191,168824.399999906
6549,33.4668183267191,168785.199999906
6550,33.4715683267191,168761.599999906
6551,33.4764433267191,168706.799999906
6552,33.4825683267191,168667.999999906
6553,33.4861933267191,168620.799999906
6554,33.4898183267191,168589.599999907
6555,33.4934433267191,168542.799999907
6556,33.5006933267191,168503.599999907
6557,33.5055683267191,168448.799999907
6558,33.5104433267191,168417.599999907
6559,33.5140683267191,168378.399999907
6560,33.5189433267191,168331.599999907
6561,33.5249433267191,168292.399999907
6562,33.5274433267191,168253.199999907
6563,33.5321933267191,168221.999999907
6564,33.5370683267191,168190.799999907
6565,33.5406933267191,168167.199999907
6566,33.5455683267191,168151.599999907
6567,33.5516933267191,168135.999999907
6568,33.5564433267191,168112.399999907
6569,33.5600683267191,168081.199999907
6570,33.5638183267191,168057.599999907
6571,33.5685683267191,168018.799999907
6572,33.5746933267191,168002.799999907
6573,33.5795683267191,167963.999999907
6574,33.5831933267191,167916.799999907
6575,33.5891933267191,167877.999999907
6576,33.5940683267191,167854.399999907
6577,33.5976933267191,167807.599999907
6578,33.6038183267191,167768.399999907
6579,33.6098183267191,167729.199999907
6580,33.6134433267191,167697.999999907
6581,33.6195683267191,167643.199999907
6582,33.6231933267191,167611.999999907
6583,33.6280683267191,167564.799999907
6584,33.6316933267191,167525.999999907
6585,33.6389433267191,167471.199999907
6586,33.6438183267191,167392.799999907
6587,33.6485683267191,167337.999999907
6588,33.6523183267191,167306.799999907
6589,33.6583183267191,167267.599999907
6590,33.6606933267191,167236.399999907
6591,33.6691933267191,167205.199999907
6592,33.6716933267191,167181.599999907
6593,33.6765683267191,167173.999999907
6594,33.6825683267191,167126.799999907
6595,33.6861933267191,167087.999999907
6596,33.6934433267191,167056.799999907
6597,33.6946933267191,167025.199999907
6598,33.7008183267191,166993.999999907
6599,33.7068183267191,166954.799999907
6600,33.7091933267191,166923.599999907
6601,33.7165683267191,166892.399999907
6602,33.7213183267191,166868.799999907
6603,33.7250683267191,166821.999999908
6604,33.7298183267191,166790.799999908
6605,33.7346933267191,166775.199999908
6606,33.7408183267191,166743.599999908
6607,33.7455683267191,166688.799999908
6608,33.7504433267191,166657.599999908
6609,33.7565683267191,166618.799999908
6610,33.7601933267191,166571.599999908
6611,33.7661933267191,166540.399999908
6612,33.7710683267191,166493.599999908
6613,33.7759433267191,166446.399999908
6614,33.7808183267191,166391.599999908
6615,33.7831933267191,166368.399999908
6616,33.7893183267191,166321.199999908
6617,33.7965683267191,166266.799999908
6618,33.7989433267191,166227.599999908
6619,33.8038183267191,166172.799999908
6620,33.8110683267191,166141.599999908
6621,33.8135683267191,166102.399999908
6622,33.8183183267191,166047.599999908
6623,33.8219433267191,166031.999999908
6624,33.8280683267191,165969.599999908
6625,33.8340683267191,165953.599999908
6626,33.8365683267191,165906.799999908
6627,33.8438183267191,165867.599999908
6628,33.8461933267191,165828.799999908
6629,33.8523183267191,165789.599999908
6630,33.8559433267191,165758.399999908
6631,33.8619433267191,165726.799999908
6632,33.8656933267191,165703.599999908
6633,33.8716933267191,165679.999999908
6634,33.8765683267191,165664.399999908
6635,33.8801933267191,165601.999999908
6636,33.8861933267191,165578.399999908
6637,33.8923183267191,165539.199999908
6638,33.8946933267191,165499.999999908
6639,33.9020683267191,165461.199999908
6640,33.9080683267191,165421.999999908
6641,33.9129433267191,165375.199999908
6642,33.9165683267191,165327.999999908
6643,33.9201933267191,165296.799999908
6644,33.9263183267191,165249.999999908
6645,33.9299433267191,165202.799999908
6646,33.9346933267191,165155.999999908
6647,33.9384433267191,165109.199999908
6648,33.9444433267191,165077.599999909
6649,33.9493183267191,165046.399999909
6650,33.9541933267191,164991.599999909
6651,33.9589433267191,164968.399999909
6652,33.9650683267191,164921.199999909
6653,33.9699433267191,164882.399999909
6654,33.9735683267191,164827.599999909
6655,33.9795683267191,164788.399999909
6656,33.9844433267191,164764.799999909
6657,33.9869433267191,164725.999999909
6658,33.9953183267191,164671.199999909
6659,33.9978183267191,164631.999999909
6660,34.0026933267191,164616.399999909
6661,34.0086933267191,164569.599999909
6662,34.0148183267191,164545.999999909
6663,34.0184433267191,164506.799999909
6664,34.0231933267191,164467.599999909
6665,34.0280683267191,164444.399999909
6666,34.0305683267191,164412.799999909
6667,34.0378183267191,164381.599999909
6668,34.0438183267191,164350.399999909
6669,34.0474433267191,164295.599999909
6670,34.0523183267191,164271.999999909
6671,34.0571933267191,164225.199999909
6672,34.0633183267191,164170.399999909
6673,34.0680683267191,164131.599999909
6674,34.0741933267191,164076.799999909
6675,34.0754433267191,164037.599999909
6676,34.0814433267191,163982.799999909
6677,34.0863183267191,163935.999999909
6678,34.0911933267191,163888.799999909
6679,34.0959433267191,163849.999999909
6680,34.1008183267191,163802.799999909
6681,34.1069433267191,163747.999999909
6682,34.1105683267191,163709.199999909
6683,34.1165683267191,163661.999999909
6684,34.1226933267191,163615.199999909
6685,34.1263183267191,163568.399999909
6686,34.1299433267191,163544.799999909
6687,34.1359433267191,163513.599999909
6688,34.1396933267191,163497.999999909
6689,34.1469433267191,163458.799999909
6690,34.1493183267191,163419.599999909
6691,34.1541933267191,163403.999999909
6692,34.1601933267191,163364.799999909
6693,34.1650683267191,163317.999999909
6694,34.1686933267191,163278.79999991
6695,34.1748183267191,163223.99999991
6696,34.1784433267191,163185.19999991
6697,34.1856933267191,163153.59999991
6698,34.1893183267191,163106.79999991
6699,34.1941933267191,163067.59999991
6700,34.1978183267191,163028.79999991
6701,34.2026933267191,162989.59999991
6702,34.2063183267191,162950.39999991
6703,34.2124433267191,162903.59999991
6704,34.2171933267191,162856.39999991
6705,34.2233183267191,162809.59999991
6706,34.2281933267191,162778.39999991
6707,34.2318183267191,162715.59999991
6708,34.2354433267191,162684.39999991
6709,34.2403183267191,162645.19999991
6710,34.2463183267191,162613.99999991
6711,34.2499433267191,162574.79999991
6712,34.2548183267191,162543.59999991
6713,34.2596933267191,162504.39999991
6714,34.2656933267191,162465.59999991
6715,34.2705683267191,162433.99999991
6716,34.2741933267191,162395.19999991
6717,34.2790683267191,162363.59999991
6718,34.2826933267191,162324.79999991
6719,34.2888183267191,162277.59999991
6720,34.2935683267191,162230.79999991
