"C35",,
"Temps","Force","Stroke"
"sec","N","mm"
"177.26","8291.775","14.77155"
"177.27","8291.753","14.77236"
"177.28","8291.681","14.7732"
"177.29","8291.588","14.77405"
"177.3","8291.509","14.7749"
"177.31","8291.426","14.77574"
"177.32","8291.361","14.77658"
"177.33","8291.35","14.7774"
"177.34","8291.381","14.77821"
"177.35","8291.416","14.77904"
"177.36","8291.426","14.77987"
"177.37","8291.385","14.78072"
"177.38","8291.28","14.78156"
"177.39","8291.175","14.7824"
"177.4","8291.149","14.78324"
"177.41","8291.178","14.78409"
"177.42","8291.209","14.78492"
"177.43","8291.226","14.78575"
"177.44","8291.271","14.78657"
"177.45","8291.337","14.7874"
"177.46","8291.35","14.78824"
"177.47","8291.285","14.78905"
"177.48","8291.168","14.78989"
"177.49","8291.041","14.79074"
"177.5","8290.911","14.79159"
"177.51","8290.799","14.79242"
"177.52","8290.749","14.79326"
"177.53","8290.78","14.79409"
"177.54","8290.841","14.79492"
"177.55","8290.882","14.79574"
"177.56","8290.866","14.79659"
"177.57","8290.806","14.79742"
"177.58","8290.704","14.79825"
"177.59","8290.618","14.7991"
"177.6","8290.593","14.79994"
"177.61","8290.612","14.80079"
"177.62","8290.637","14.80161"
"177.63","8290.653","14.80244"
"177.64","8290.67","14.80326"
"177.65","8290.672","14.80409"
"177.66","8290.625","14.80491"
"177.67","8290.501","14.80571"
"177.68","8290.336","14.80654"
"177.69","8290.167","14.80737"
"177.7","8290.008","14.80821"
"177.71","8289.855","14.80906"
"177.72","8289.734","14.8099"
"177.73","8289.693","14.81072"
"177.74","8289.726","14.81154"
"177.75","8289.77","14.81236"
"177.76","8289.775","14.81321"
"177.77","8289.729","14.81405"
"177.78","8289.668","14.81489"
"177.79","8289.633","14.81574"
"177.8","8289.633","14.81658"
"177.81","8289.664","14.81742"
"177.82","8289.712","14.81825"
"177.83","8289.788","14.81909"
"177.84","8289.864","14.81991"
"177.85","8289.916","14.82074"
"177.86","8289.909","14.82157"
"177.87","8289.861","14.82239"
"177.88","8289.778","14.82321"
"177.89","8289.664","14.82406"
"177.9","8289.521","14.8249"
"177.91","8289.392","14.82575"
"177.92","8289.296","14.82657"
"177.93","8289.264","14.8274"
"177.94","8289.289","14.82821"
"177.95","8289.299","14.82904"
"177.96","8289.28","14.82987"
"177.97","8289.22","14.83071"
"177.98","8289.127","14.83155"
"177.99","8289.013","14.83239"
"178","8288.946","14.83322"
"178.01","8288.962","14.83407"
"178.02","8289.039","14.8349"
"178.03","8289.108","14.83574"
"178.04","8289.153","14.83657"
"178.05","8289.178","14.83742"
"178.06","8289.188","14.83825"
"178.07","8289.185","14.83906"
"178.08","8289.163","14.8399"
"178.09","8289.134","14.84075"
"178.1","8289.067","14.8416"
"178.11","8288.972","14.84244"
"178.12","8288.896","14.84328"
"178.13","8288.877","14.8441"
"178.14","8288.901","14.84491"
"178.15","8288.939","14.84574"
"178.16","8288.915","14.84657"
"178.17","8288.784","14.84742"
"178.18","8288.605","14.84825"
"178.19","8288.491","14.84909"
"178.2","8288.485","14.84993"
"178.21","8288.553","14.85077"
"178.22","8288.605","14.85161"
"178.23","8288.629","14.85244"
"178.24","8288.622","14.85326"
"178.25","8288.596","14.85409"
"178.26","8288.553","14.8549"
"178.27","8288.481","14.85572"
"178.28","8288.381","14.85655"
"178.29","8288.263","14.85741"
"178.3","8288.116","14.85825"
"178.31","8287.961","14.85909"
"178.32","8287.868","14.85991"
"178.33","8287.868","14.86074"
"178.34","8287.895","14.86155"
"178.35","8287.881","14.86237"
"178.36","8287.814","14.86321"
"178.37","8287.738","14.86405"
"178.38","8287.688","14.86489"
"178.39","8287.661","14.86572"
"178.4","8287.649","14.86656"
"178.41","8287.649","14.86741"
"178.42","8287.671","14.86824"
"178.43","8287.709","14.86906"
"178.44","8287.723","14.86989"
"178.45","8287.697","14.87074"
"178.46","8287.652","14.87156"
"178.47","8287.592","14.87236"
"178.48","8287.547","14.8732"
"178.49","8287.499","14.87404"
"178.5","8287.43","14.87488"
"178.51","8287.309","14.87572"
"178.52","8287.188","14.87656"
"178.53","8287.144","14.87739"
"178.54","8287.182","14.87821"
"178.55","8287.258","14.87905"
"178.56","8287.309","14.8799"
"178.57","8287.299","14.88074"
"178.58","8287.268","14.88159"
"178.59","8287.28","14.88242"
"178.6","8287.334","14.88326"
"178.61","8287.389","14.88411"
"178.62","8287.437","14.88495"
"178.63","8287.48","14.88577"
"178.64","8287.522","14.8866"
"178.65","8287.525","14.88742"
"178.66","8287.471","14.88825"
"178.67","8287.366","14.88906"
"178.68","8287.232","14.8899"
"178.69","8287.084","14.89075"
"178.7","8286.922","14.89159"
"178.71","8286.778","14.89244"
"178.72","8286.698","14.89327"
"178.73","8286.702","14.8941"
"178.74","8286.76","14.89491"
"178.75","8286.813","14.89574"
"178.76","8286.826","14.89657"
"178.77","8286.753","14.89741"
"178.78","8286.622","14.89825"
"178.79","8286.505","14.89909"
"178.8","8286.454","14.89994"
"178.81","8286.46","14.90077"
"178.82","8286.502","14.90161"
"178.83","8286.556","14.90244"
"178.84","8286.603","14.90325"
"178.85","8286.629","14.90409"
"178.86","8286.598","14.9049"
"178.87","8286.512","14.90571"
"178.88","8286.391","14.90654"
"178.89","8286.237","14.90739"
"178.9","8286.072","14.90823"
"178.91","8285.926","14.90906"
"178.92","8285.834","14.9099"
"178.93","8285.815","14.91071"
"178.94","8285.844","14.91154"
"178.95","8285.885","14.91236"
"178.96","8285.885","14.9132"
"178.97","8285.834","14.91404"
"178.98","8285.748","14.91488"
"178.99","8285.678","14.91571"
"179","8285.672","14.91656"
"179.01","8285.729","14.9174"
"179.02","8285.809","14.91824"
"179.03","8285.885","14.91908"
"179.04","8285.951","14.91991"
"179.05","8285.999","14.92075"
"179.06","8286.025","14.92157"
"179.07","8286.021","14.9224"
"179.08","8285.98","14.92322"
"179.09","8285.93","14.92409"
"179.1","8285.854","14.92492"
"179.11","8285.758","14.92576"
"179.12","8285.697","14.9266"
"179.13","8285.706","14.92742"
"179.14","8285.742","14.92824"
"179.15","8285.742","14.92906"
"179.16","8285.697","14.9299"
"179.17","8285.618","14.93073"
"179.18","8285.51","14.93156"
"179.19","8285.415","14.9324"
"179.2","8285.354","14.93325"
"179.21","8285.319","14.93409"
"179.22","8285.3","14.93493"
"179.23","8285.31","14.93575"
"179.24","8285.36","14.93657"
"179.25","8285.398","14.93741"
"179.26","8285.37","14.93824"
"179.27","8285.277","14.93905"
"179.28","8285.177","14.93989"
"179.29","8285.087","14.94074"
"179.3","8284.976","14.94159"
"179.31","8284.849","14.94244"
"179.32","8284.753","14.94326"
"179.33","8284.733","14.94409"
"179.34","8284.795","14.94491"
"179.35","8284.871","14.94572"
"179.36","8284.893","14.94657"
"179.37","8284.857","14.94742"
"179.38","8284.771","14.94825"
"179.39","8284.684","14.94907"
"179.4","8284.633","14.94992"
"179.41","8284.636","14.95076"
"179.42","8284.643","14.9516"
"179.43","8284.626","14.95243"
"179.44","8284.601","14.95325"
"179.45","8284.588","14.95407"
"179.46","8284.563","14.9549"
"179.47","8284.489","14.95571"
"179.48","8284.359","14.95654"
"179.49","8284.188","14.95739"
"179.5","8284.025","14.95824"
"179.51","8283.904","14.95906"
"179.52","8283.837","14.9599"
"179.53","8283.851","14.96072"
"179.54","8283.904","14.96155"
"179.55","8283.956","14.96237"
"179.56","8283.958","14.96322"
"179.57","8283.923","14.96406"
"179.58","8283.87","14.9649"
"179.59","8283.834","14.96572"
"179.6","8283.825","14.96657"
"179.61","8283.837","14.96741"
"179.62","8283.87","14.96825"
"179.63","8283.911","14.96909"
"179.64","8283.965","14.96991"
"179.65","8284.006","14.97074"
"179.66","8284.009","14.97156"
"179.67","8283.971","14.97237"
"179.68","8283.895","14.9732"
"179.69","8283.784","14.97404"
"179.7","8283.628","14.97489"
"179.71","8283.46","14.97574"
"179.72","8283.332","14.97657"
"179.73","8283.284","14.97739"
"179.74","8283.319","14.97821"
"179.75","8283.398","14.97904"
"179.76","8283.46","14.97989"
"179.77","8283.434","14.98072"
"179.78","8283.339","14.98156"
"179.79","8283.253","14.9824"
"179.8","8283.236","14.98325"
"179.81","8283.269","14.9841"
"179.82","8283.304","14.98494"
"179.83","8283.346","14.98576"
"179.84","8283.405","14.98659"
"179.85","8283.466","14.98741"
"179.86","8283.466","14.98824"
"179.87","8283.389","14.98906"
"179.88","8283.269","14.9899"
"179.89","8283.126","14.99075"
"179.9","8282.995","14.99159"
"179.91","8282.894","14.99242"
"179.92","8282.85","14.99326"
"179.93","8282.864","14.99409"
"179.94","8282.894","14.9949"
"179.95","8282.909","14.99572"
"179.96","8282.891","14.99656"
"179.97","8282.833","14.9974"
"179.98","8282.731","14.99824"
"179.99","8282.626","14.99907"
"180","8282.569","14.99991"
"180.01","8282.566","15.00076"
"180.02","8282.56","15.00159"
"180.03","8282.56","15.00242"
"180.04","8282.592","15.00326"
"180.05","8282.646","15.00409"
"180.06","8282.671","15.00491"
"180.07","8282.654","15.00571"
"180.08","8282.607","15.00655"
"180.09","8282.506","15.00739"
"180.1","8282.334","15.00824"
"180.11","8282.13","15.00909"
"180.12","8281.994","15.00992"
"180.13","8281.949","15.01074"
"180.14","8281.991","15.01155"
"180.15","8282.067","15.01237"
"180.16","8282.102","15.01321"
"180.17","8282.035","15.01405"
"180.18","8281.908","15.01487"
"180.19","8281.803","15.01571"
"180.2","8281.759","15.01657"
"180.21","8281.762","15.01741"
"180.22","8281.787","15.01825"
"180.23","8281.81","15.01907"
"180.24","8281.822","15.0199"
"180.25","8281.829","15.02074"
"180.26","8281.81","15.02156"
"180.27","8281.768","15.02239"
"180.28","8281.711","15.02322"
"180.29","8281.641","15.02406"
"180.3","8281.546","15.02491"
"180.31","8281.434","15.02576"
"180.32","8281.357","15.02659"
"180.33","8281.357","15.02741"
"180.34","8281.425","15.02822"
"180.35","8281.485","15.02905"
"180.36","8281.488","15.0299"
"180.37","8281.443","15.03074"
"180.38","8281.367","15.03156"
"180.39","8281.298","15.0324"
"180.4","8281.257","15.03324"
"180.41","8281.237","15.03409"
"180.42","8281.23","15.03491"
"180.43","8281.222","15.03574"
"180.44","8281.205","15.03656"
"180.45","8281.202","15.03741"
"180.46","8281.177","15.03824"
"180.47","8281.119","15.03905"
"180.48","8281.03","15.03989"
"180.49","8280.909","15.04072"
"180.5","8280.773","15.04156"
"180.51","8280.652","15.04241"
"180.52","8280.576","15.04325"
"180.53","8280.579","15.04409"
"180.54","8280.627","15.04491"
"180.55","8280.671","15.04574"
"180.56","8280.69","15.04659"
"180.57","8280.678","15.04742"
"180.58","8280.63","15.04826"
"180.59","8280.57","15.0491"
"180.6","8280.528","15.04994"
"180.61","8280.525","15.05079"
"180.62","8280.528","15.05162"
"180.63","8280.541","15.05245"
"180.64","8280.561","15.05327"
"180.65","8280.579","15.0541"
"180.66","8280.551","15.05491"
"180.67","8280.456","15.05572"
"180.68","8280.309","15.05655"
"180.69","8280.125","15.0574"
"180.7","8279.925","15.05824"
"180.71","8279.756","15.05907"
"180.72","8279.66","15.05991"
"180.73","8279.65","15.06074"
"180.74","8279.684","15.06155"
"180.75","8279.684","15.06238"
"180.76","8279.632","15.06321"
"180.77","8279.556","15.06405"
"180.78","8279.495","15.06489"
"180.79","8279.47","15.06574"
"180.8","8279.479","15.06658"
"180.81","8279.505","15.06741"
"180.82","8279.533","15.06825"
"180.83","8279.571","15.06907"
"180.84","8279.616","15.06991"
"180.85","8279.642","15.07074"
"180.86","8279.626","15.07156"
"180.87","8279.556","15.07239"
"180.88","8279.46","15.07321"
"180.89","8279.368","15.07405"
"180.9","8279.273","15.0749"
"180.91","8279.161","15.07574"
"180.92","8279.054","15.07657"
"180.93","8278.999","15.0774"
"180.94","8278.999","15.07821"
"180.95","8279.019","15.07904"
"180.96","8279.006","15.07989"
"180.97","8278.933","15.08072"
"180.98","8278.834","15.08156"
"180.99","8278.748","15.0824"
"181","8278.716","15.08325"
"181.01","8278.732","15.08409"
"181.02","8278.758","15.08492"
"181.03","8278.777","15.08576"
"181.04","8278.802","15.0866"
"181.05","8278.828","15.08744"
"181.06","8278.837","15.08826"
"181.07","8278.802","15.08908"
"181.08","8278.751","15.08991"
"181.09","8278.675","15.09076"
"181.1","8278.57","15.09161"
"181.11","8278.453","15.09245"
"181.12","8278.401","15.09329"
"181.13","8278.449","15.09411"
"181.14","8278.535","15.09494"
"181.15","8278.57","15.09575"
"181.16","8278.52","15.09659"
"181.17","8278.408","15.09741"
"181.18","8278.277","15.09825"
"181.19","8278.144","15.09907"
"181.2","8278.049","15.09993"
"181.21","8277.995","15.10077"
"181.22","8277.963","15.1016"
"181.23","8277.947","15.10242"
"181.24","8277.97","15.10325"
"181.25","8278.005","15.10407"
"181.26","8278.011","15.1049"
"181.27","8277.96","15.10571"
"181.28","8277.867","15.10655"
"181.29","8277.75","15.10739"
"181.3","8277.601","15.10822"
"181.31","8277.447","15.10907"
"181.32","8277.353","15.10991"
"181.33","8277.337","15.11074"
"181.34","8277.378","15.11155"
"181.35","8277.413","15.11239"
"181.36","8277.419","15.11321"
"181.37","8277.381","15.11405"
"181.38","8277.321","15.11489"
"181.39","8277.267","15.11572"
"181.4","8277.209","15.11656"
"181.41","8277.171","15.11741"
"181.42","8277.156","15.11824"
"181.43","8277.185","15.11907"
"181.44","8277.257","15.1199"
"181.45","8277.327","15.12074"
"181.46","8277.353","15.12156"
"181.47","8277.318","15.12237"
"181.48","8277.235","15.12321"
"181.49","8277.12","15.12405"
"181.5","8276.975","15.12489"
"181.51","8276.837","15.12574"
"181.52","8276.761","15.12656"
"181.53","8276.761","15.1274"
"181.54","8276.806","15.12822"
"181.55","8276.856","15.12905"
"181.56","8276.889","15.1299"
"181.57","8276.882","15.13074"
"181.58","8276.856","15.13157"
"181.59","8276.822","15.13241"
"181.6","8276.78","15.13326"
"181.61","8276.752","15.13411"
"181.62","8276.736","15.13494"
"181.63","8276.768","15.13576"
"181.64","8276.815","15.13659"
"181.65","8276.837","15.13742"
"181.66","8276.787","15.13824"
"181.67","8276.685","15.13905"
"181.68","8276.58","15.13989"
"181.69","8276.463","15.14072"
"181.7","8276.326","15.14157"
"181.71","8276.18","15.14242"
"181.72","8276.05","15.14326"
"181.73","8275.982","15.14409"
"181.74","8276.005","15.1449"
"181.75","8276.068","15.14572"
"181.76","8276.109","15.14656"
"181.77","8276.084","15.14741"
"181.78","8276.005","15.14826"
"181.79","8275.938","15.1491"
"181.8","8275.922","15.14994"
"181.81","8275.954","15.15079"
"181.82","8275.974","15.15162"
"181.83","8275.982","15.15244"
"181.84","8275.979","15.15326"
"181.85","8275.964","15.15409"
"181.86","8275.944","15.15491"
"181.87","8275.888","15.15572"
"181.88","8275.782","15.15656"
"181.89","8275.611","15.1574"
"181.9","8275.407","15.15825"
"181.91","8275.245","15.15907"
"181.92","8275.182","15.15991"
"181.93","8275.207","15.16074"
"181.94","8275.245","15.16155"
"181.95","8275.242","15.16237"
"181.96","8275.191","15.16321"
"181.97","8275.108","15.16405"
"181.98","8275.013","15.16488"
"181.99","8274.934","15.16572"
"182","8274.877","15.16656"
"182.01","8274.867","15.1674"
"182.02","8274.892","15.16824"
"182.03","8274.943","15.16908"
"182.04","8275.013","15.1699"
"182.05","8275.083","15.17074"
"182.06","8275.108","15.17157"
"182.07","8275.073","15.17239"
"182.08","8274.987","15.17321"
"182.09","8274.886","15.17406"
"182.1","8274.781","15.17491"
"182.11","8274.677","15.17576"
"182.12","8274.615","15.1766"
"182.13","8274.615","15.17741"
"182.14","8274.653","15.17822"
"182.15","8274.679","15.17905"
"182.16","8274.653","15.1799"
"182.17","8274.558","15.18072"
"182.18","8274.412","15.18156"
"182.19","8274.285","15.1824"
"182.2","8274.24","15.18325"
"182.21","8274.26","15.1841"
"182.22","8274.281","15.18493"
"182.23","8274.291","15.18576"
"182.24","8274.316","15.18659"
"182.25","8274.367","15.18741"
"182.26","8274.361","15.18824"
"182.27","8274.281","15.18905"
"182.28","8274.164","15.1899"
"182.29","8274.043","15.19075"
"182.3","8273.906","15.1916"
"182.31","8273.785","15.19245"
"182.32","8273.742","15.19327"
"182.33","8273.785","15.1941"
"182.34","8273.865","15.19492"
"182.35","8273.933","15.19574"
"182.36","8273.913","15.19659"
"182.37","8273.802","15.19742"
"182.38","8273.659","15.19825"
"182.39","8273.573","15.19909"
"182.4","8273.547","15.19992"
"182.41","8273.538","15.20077"
"182.42","8273.494","15.2016"
"182.43","8273.449","15.20243"
"182.44","8273.442","15.20325"
"182.45","8273.449","15.20407"
"182.46","8273.408","15.2049"
"182.47","8273.315","15.2057"
"182.48","8273.185","15.20654"
"182.49","8273.042","15.20737"
"182.5","8272.87","15.20821"
"182.51","8272.698","15.20906"
"182.52","8272.588","15.20989"
"182.53","8272.543","15.21072"
"182.54","8272.568","15.21154"
"182.55","8272.629","15.21237"
"182.56","8272.674","15.21322"
"182.57","8272.67","15.21406"
"182.58","8272.636","15.2149"
"182.59","8272.609","15.21574"
"182.6","8272.604","15.21659"
"182.61","8272.629","15.21744"
"182.62","8272.688","15.21826"
"182.63","8272.774","15.21909"
"182.64","8272.851","15.21992"
"182.65","8272.877","15.22075"
"182.66","8272.826","15.22156"
"182.67","8272.712","15.22237"
"182.68","8272.553","15.2232"
"182.69","8272.381","15.22405"
"182.7","8272.209","15.2249"
"182.71","8272.044","15.22574"
"182.72","8271.901","15.22657"
"182.73","8271.84","15.22739"
"182.74","8271.872","15.22821"
"182.75","8271.926","15.22904"
"182.76","8271.926","15.22987"
"182.77","8271.84","15.23071"
"182.78","8271.72","15.23156"
"182.79","8271.627","15.2324"
"182.8","8271.599","15.23324"
"182.81","8271.605","15.23409"
"182.82","8271.634","15.23491"
"182.83","8271.694","15.23575"
"182.84","8271.764","15.23657"
"182.85","8271.825","15.23741"
"182.86","8271.84","15.23824"
"182.87","8271.796","15.23905"
"182.88","8271.704","15.23989"
"182.89","8271.599","15.24074"
"182.9","8271.468","15.24157"
"182.91","8271.344","15.24242"
"182.92","8271.265","15.24326"
"182.93","8271.249","15.24409"
"182.94","8271.281","15.2449"
"182.95","8271.31","15.24572"
"182.96","8271.306","15.24657"
"182.97","8271.229","15.2474"
"182.98","8271.103","15.24824"
"182.99","8270.981","15.24907"
"183","8270.932","15.24991"
"183.01","8270.932","15.25076"
"183.02","8270.929","15.2516"
"183.03","8270.912","15.25244"
"183.04","8270.922","15.25326"
"183.05","8270.947","15.2541"
"183.06","8270.947","15.25491"
"183.07","8270.912","15.25572"
"183.08","8270.843","15.25656"
"183.09","8270.719","15.25741"
"183.1","8270.568","15.25825"
"183.11","8270.409","15.2591"
"183.12","8270.314","15.25992"
"183.13","8270.312","15.26075"
"183.14","8270.347","15.26156"
"183.15","8270.347","15.26239"
"183.16","8270.285","15.26322"
"183.17","8270.165","15.26405"
"183.18","8270.019","15.26489"
"183.19","8269.908","15.26572"
"183.2","8269.86","15.26656"
"183.21","8269.856","15.2674"
"183.22","8269.841","15.26824"
"183.23","8269.832","15.26907"
"183.24","8269.851","15.2699"
"183.25","8269.882","15.27074"
"183.26","8269.892","15.27156"
"183.27","8269.856","15.27237"
"183.28","8269.79","15.27321"
"183.29","8269.711","15.27405"
"183.3","8269.603","15.2749"
"183.31","8269.466","15.27575"
"183.32","8269.346","15.27659"
"183.33","8269.304","15.2774"
"183.34","8269.354","15.27822"
"183.35","8269.431","15.27905"
"183.36","8269.456","15.2799"
"183.37","8269.402","15.28074"
"183.38","8269.31","15.28156"
"183.39","8269.24","15.2824"
"183.4","8269.215","15.28325"
"183.41","8269.184","15.28409"
"183.42","8269.147","15.28492"
"183.43","8269.132","15.28575"
"183.44","8269.154","15.28659"
"183.45","8269.174","15.28741"
"183.46","8269.145","15.28824"
"183.47","8269.053","15.28905"
"183.48","8268.936","15.28989"
"183.49","8268.814","15.29075"
"183.5","8268.678","15.29159"
"183.51","8268.537","15.29242"
"183.52","8268.445","15.29326"
"183.53","8268.442","15.2941"
"183.54","8268.48","15.29492"
"183.55","8268.506","15.29574"
"183.56","8268.487","15.29659"
"183.57","8268.416","15.29742"
"183.58","8268.34","15.29826"
"183.59","8268.28","15.2991"
"183.6","8268.249","15.29994"
"183.61","8268.254","15.30079"
"183.62","8268.273","15.30161"
"183.63","8268.283","15.30244"
"183.64","8268.28","15.30326"
"183.65","8268.254","15.30409"
"183.66","8268.185","15.3049"
"183.67","8268.058","15.30571"
"183.68","8267.892","15.30654"
"183.69","8267.724","15.30739"
"183.7","8267.546","15.30822"
"183.71","8267.371","15.30907"
"183.72","8267.233","15.3099"
"183.73","8267.177","15.31072"
"183.74","8267.202","15.31155"
"183.75","8267.253","15.31238"
"183.76","8267.27","15.31321"
"183.77","8267.229","15.31405"
"183.78","8267.148","15.31489"
"183.79","8267.088","15.31574"
"183.8","8267.081","15.31659"
"183.81","8267.116","15.31742"
"183.82","8267.174","15.31825"
"183.83","8267.25","15.31909"
"183.84","8267.329","15.31991"
"183.85","8267.381","15.32074"
"183.86","8267.364","15.32157"
"183.87","8267.295","15.32239"
"183.88","8267.184","15.32321"
"183.89","8267.047","15.32406"
"183.9","8266.891","15.32491"
"183.91","8266.729","15.32575"
"183.92","8266.589","15.32657"
"183.93","8266.525","15.3274"
"183.94","8266.547","15.32822"
"183.95","8266.576","15.32904"
"183.96","8266.547","15.32989"
"183.97","8266.452","15.33071"
"183.98","8266.318","15.33155"
"183.99","8266.204","15.33239"
"184","8266.128","15.33322"
"184.01","8266.093","15.33407"
"184.02","8266.07","15.3349"
"184.03","8266.093","15.33574"
"184.04","8266.153","15.33657"
"184.05","8266.214","15.33741"
"184.06","8266.22","15.33824"
"184.07","8266.17","15.33905"
"184.08","8266.122","15.3399"
"184.09","8266.093","15.34074"
"184.1","8266.017","15.34159"
"184.11","8265.896","15.34245"
"184.12","8265.804","15.34328"
"184.13","8265.788","15.3441"
"184.14","8265.826","15.34491"
"184.15","8265.836","15.34574"
"184.16","8265.774","15.34657"
"184.17","8265.654","15.34741"
"184.18","8265.502","15.34825"
"184.19","8265.384","15.34909"
"184.2","8265.333","15.34994"
"184.21","8265.323","15.35077"
"184.22","8265.323","15.35161"
"184.23","8265.33","15.35244"
"184.24","8265.33","15.35326"
"184.25","8265.33","15.35409"
"184.26","8265.308","15.3549"
"184.27","8265.244","15.35571"
"184.28","8265.126","15.35656"
"184.29","8264.971","15.35741"
"184.3","8264.783","15.35825"
"184.31","8264.608","15.35909"
"184.32","8264.497","15.35992"
"184.33","8264.484","15.36074"
"184.34","8264.525","15.36156"
"184.35","8264.532","15.36237"
"184.36","8264.475","15.36321"
"184.37","8264.389","15.36405"
"184.38","8264.301","15.36489"
"184.39","8264.201","15.36571"
"184.4","8264.139","15.36656"
"184.41","8264.105","15.3674"
"184.42","8264.105","15.36824"
"184.43","8264.129","15.36906"
"184.44","8264.173","15.3699"
"184.45","8264.201","15.37074"
"184.46","8264.188","15.37155"
"184.47","8264.132","15.37236"
"184.48","8264.056","15.3732"
"184.49","8263.95","15.37405"
"184.5","8263.811","15.37489"
"184.51","8263.651","15.37574"
"184.52","8263.53","15.37656"
"184.53","8263.502","15.3774"
"184.54","8263.55","15.37821"
"184.55","8263.616","15.37905"
"184.56","8263.648","15.3799"
"184.57","8263.626","15.38074"
"184.58","8263.557","15.38157"
"184.59","8263.477","15.38241"
"184.6","8263.442","15.38326"
"184.61","8263.477","15.38411"
"184.62","8263.54","15.38495"
"184.63","8263.598","15.38577"
"184.64","8263.633","15.3866"
"184.65","8263.651","15.38742"
"184.66","8263.613","15.38825"
"184.67","8263.502","15.38906"
"184.68","8263.343","15.3899"
"184.69","8263.171","15.39075"
"184.7","8263.006","15.3916"
"184.71","8262.854","15.39244"
"184.72","8262.774","15.39326"
"184.73","8262.768","15.39409"
"184.74","8262.803","15.39491"
"184.75","8262.825","15.39574"
"184.76","8262.813","15.39657"
"184.77","8262.774","15.3974"
"184.78","8262.691","15.39825"
"184.79","8262.612","15.39909"
"184.8","8262.561","15.39992"
"184.81","8262.561","15.40077"
"184.82","8262.596","15.4016"
"184.83","8262.641","15.40244"
"184.84","8262.682","15.40325"
"184.85","8262.691","15.40407"
"184.86","8262.653","15.4049"
"184.87","8262.561","15.40571"
"184.88","8262.44","15.40655"
"184.89","8262.294","15.40739"
"184.9","8262.126","15.40823"
"184.91","8261.964","15.40906"
"184.92","8261.843","15.4099"
"184.93","8261.773","15.41071"
"184.94","8261.757","15.41154"
"184.95","8261.757","15.41236"
"184.96","8261.738","15.41321"
"184.97","8261.671","15.41404"
"184.98","8261.557","15.41488"
"184.99","8261.464","15.41571"
"185","8261.461","15.41655"
"185.01","8261.521","15.4174"
"185.02","8261.595","15.41824"
"185.03","8261.652","15.41908"
"185.04","8261.706","15.41991"
"185.05","8261.757","15.42074"
"185.06","8261.773","15.42157"
"185.07","8261.744","15.42239"
"185.08","8261.671","15.42322"
"185.09","8261.576","15.42407"
"185.1","8261.439","15.42491"
"185.11","8261.277","15.42576"
"185.12","8261.156","15.4266"
"185.13","8261.128","15.42741"
"185.14","8261.153","15.42824"
"185.15","8261.146","15.42905"
"185.16","8261.08","15.42989"
"185.17","8260.968","15.43071"
"185.18","8260.848","15.43155"
"185.19","8260.753","15.43239"
"185.2","8260.686","15.43324"
"185.21","8260.667","15.43409"
"185.22","8260.66","15.43491"
"185.23","8260.66","15.43575"
"185.24","8260.667","15.43657"
"185.25","8260.673","15.4374"
"185.26","8260.65","15.43824"
"185.27","8260.587","15.43906"
"185.28","8260.495","15.4399"
"185.29","8260.402","15.44074"
"185.3","8260.308","15.44159"
"185.31","8260.219","15.44244"
"185.32","8260.157","15.44326"
"185.33","8260.136","15.44409"
"185.34","8260.152","15.44491"
"185.35","8260.177","15.44572"
"185.36","8260.171","15.44657"
"185.37","8260.116","15.44741"
"185.38","8260.005","15.44825"
"185.39","8259.878","15.44907"
"185.4","8259.776","15.44992"
"185.41","8259.738","15.45076"
"185.42","8259.729","15.4516"
"185.43","8259.742","15.45243"
"185.44","8259.773","15.45326"
"185.45","8259.802","15.45407"
"185.46","8259.799","15.4549"
"185.47","8259.742","15.45571"
"185.48","8259.63","15.45655"
"185.49","8259.475","15.45739"
"185.5","8259.294","15.45824"
"185.51","8259.125","15.45906"
"185.52","8259.029","15.45991"
"185.53","8259.013","15.46074"
"185.54","8259.036","15.46156"
"185.55","8259.046","15.46239"
"185.56","8259.026","15.46322"
"185.57","8258.991","15.46406"
"185.58","8258.934","15.4649"
"185.59","8258.88","15.46572"
"185.6","8258.842","15.46657"
"185.61","8258.854","15.46742"
"185.62","8258.893","15.46826"
"185.63","8258.943","15.46909"
"185.64","8258.991","15.46991"
"185.65","8259.004","15.47074"
"185.66","8258.975","15.47156"
"185.67","8258.902","15.47237"
"185.68","8258.798","15.47321"
"185.69","8258.65","15.47406"
"185.7","8258.479","15.4749"
"185.71","8258.308","15.47574"
"185.72","8258.197","15.47657"
"185.73","8258.152","15.4774"
"185.74","8258.161","15.47821"
"185.75","8258.181","15.47904"
"185.76","8258.171","15.47989"
"185.77","8258.12","15.48074"
"185.78","8258.05","15.48156"
"185.79","8257.999","15.48241"
"185.8","8258.006","15.48325"
"185.81","8258.04","15.4841"
"185.82","8258.069","15.48494"
"185.83","8258.085","15.48576"
"185.84","8258.104","15.48659"
"185.85","8258.136","15.48742"
"185.86","8258.152","15.48825"
"185.87","8258.12","15.48906"
"185.88","8258.044","15.4899"
"185.89","8257.92","15.49075"
"185.9","8257.749","15.49159"
"185.91","8257.554","15.49244"
"185.92","8257.425","15.49326"
"185.93","8257.383","15.49409"
"185.94","8257.392","15.49491"
"185.95","8257.389","15.49574"
"185.96","8257.354","15.49657"
"185.97","8257.268","15.49741"
"185.98","8257.144","15.49824"
"185.99","8257.029","15.49907"
