S/No;C_1_Temps[s];C_1_Force[kN];C_1_Déform1[mm];C_1_Déplacement[mm];
294;29.4000230400002;16.7839050292969;0.153899997472763;2.09245014190674;
295;29.5000473600003;16.8177242279053;0.154599994421005;2.09619331359863;
296;29.6000716799999;16.8166084289551;0.155300006270409;2.09886240959167;
297;29.700096;16.8321876525879;0.155799999833107;2.10203576087952;
298;29.8001203200001;16.8624172210693;0.156399995088577;2.10564875602722;
299;29.9000217600001;16.8867454528809;0.157100006937981;2.10877346992493;
300;30.0000460800002;16.8711910247803;0.157499998807907;2.11090540885925;
301;30.1000704000003;16.9079341888428;0.158299997448921;2.11427426338196;
302;30.2000947199999;16.9131450653076;0.158700004220009;2.11679673194885;
303;30.30011904;16.921573638916;0.158999994397163;2.1194007396698;
304;30.40002048;16.9564018249512;0.159500002861023;2.12247657775879;
305;30.5000448000001;16.9328727722168;0.159799993038177;2.12403893470764;
306;30.6000691200002;16.9754390716553;0.160400003194809;2.12711477279663;
307;30.7000934400003;16.953239440918;0.160699993371964;2.12857937812805;
308;30.8001177599999;16.988094329834;0.161200001835823;2.13132977485657;
309;30.9000192000003;16.9668788909912;0.161699995398521;2.13258290290833;
310;31.00004352;16.9834957122803;0.162000000476837;2.13464975357056;
311;31.1000678400001;16.9897689819336;0.162400007247925;2.13648891448975;
312;31.2000921600002;16.9744281768799;0.162599995732307;2.13759541511536;
313;31.3001164800003;17.0101890563965;0.162900000810623;2.13997149467468;
314;31.4000179200002;16.9906997680664;0.163000002503395;2.14098048210144;
315;31.5000422400003;16.9814472198486;0.163200005888939;2.14189195632935;
316;31.60006656;17.0017604827881;0.163599997758865;2.14366579055786;
317;31.7000908800001;17.0001926422119;0.163900002837181;2.14488649368286;
318;31.8001152000002;16.9804382324219;0.164199993014336;2.14548850059509;
319;31.9000166400001;16.9688186645508;0.164399996399879;2.14613962173462;
320;32.0000409600002;16.9662132263184;0.164599999785423;2.14703464508057;
321;32.1000652800003;16.998010635376;0.164800003170967;2.14867830276489;
322;32.2000896;16.9828567504883;0.164900004863739;2.14926433563232;
323;32.3001139200001;16.9633693695068;0.164900004863739;2.14960598945618;
324;32.40001536;16.9510593414307;0.165000006556511;2.14993143081665;
325;32.5000396800001;16.9347076416016;0.165000006556511;2.15017557144165;
326;32.6000640000002;16.9187030792236;0.165099993348122;2.15041971206665;
327;32.7000883200003;16.9074554443359;0.165299996733665;2.15059876441956;
328;32.80011264;16.8928871154785;0.165500000119209;2.1507613658905;
